taxi_id,Public Vehicle Number,Vehicle Make,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source
49c4c41bd21451d471d34b5da91a152edfec58a3f6e38298c669ad8ee220d3d67f5306616fd782a1d1bf7bbbc64fc5a83f0fc3dde162f6838b9a3e3a30ba8b18,5232,NISSAN,2011.0,WHITE,Hybrid
829eabd1f1bba205572e6f6c9fa1523e83d5932173883c854553f2f653ec3d9fda5cd225bf1c694b00e45109df4b2f077a20f60135d2016f64ba6aa95a2cc9c6,192,TOYOTA,2013.0,WHITE,Hybrid
ce0730bc95b3154bf745392b58d3ebe7160eb13776b3357547854b7bb23edf7d1c2540aceb64d3264eb692fc38a3c592e4732a0b4b38a0161a04982255a684fc,3045,TOYOTA,2012.0,WHITE,Hybrid
fff3279af11dfade5e308184a5cc6c1ca2d33764634d962e589f6af2bf844c2dc8e6d8fcf1bf47f4364671bea6c8a8cb8b9990cb9f6dc608079e96aa1fec24e7,2992,TOYOTA,2011.0,WHITE,Hybrid
a3a9f591be1ca785c59b3b0c6f37f83341536dd329e051bcb4ffe0abcfc921038a609fe2f1a7fe0c635e09f4cfc5a3ca9a993266055de9f265ec407a16d02374,1627,TOYOTA,2012.0,BLUE/WHITE,Hybrid
fc14f657b5c8c5e8211c0cb6132cef2a70a5c8386897859957fd84882b8a2376d7c8c0cbe36c2825a17fa4bd0e4ba74d4af7c943bd952e11ef2b77053d42d770,2167,FORD,2013.0,BLUE,Hybrid
581a4c91f2422732748c82570f92fbf4805d5acfcd74f0b9c1d1c2961fe48131a5fc33618b1cc9580f674e110be44f6944c7db9f33652bd2a9b478edeaf17706,5742,FORD,2012.0,WHITE,Hybrid
a397d9b799309abf3cf634e0f7b3f8a647e4af6bcc11da250b48b5816dcbded0d42f725ee47cf2940e77c41004598390a74620692073fb780f12cc551c382681,2432,NISSAN,2011.0,WHITE,Hybrid
979ac750577e5eb556863d9e3625b934331d63fd2d1f759344c789227b7a648ca1b50788075b7080f4125d0201da6aa61a195a97cd78d08385b7311484cef00e,458,TOYOTA,2014.0,WHITE,Hybrid
fd7936d77256ed281d5a6fc525ba07adde9e8a22a474c7bb321078be75bcdbfa02d09d04596606fc81304fdfa4eea372a6ce56f8a8291a6c66eba0fb78e43f23,3800,TOYOTA,2015.0,WHITE,Hybrid
a93ee3151244675195a769fadd1f182ffd6e95ab290f62c30da7ec9f5d08710f8e4b8265e5a4415e758d93a4625d639e42c59f637562858bbbfb3dc9bf930f07,5287,FORD,2015.0,GRAY,Hybrid
666216b5f5a52f085505fe96fdb477d5c2a9b80ed772658a5767624ac2a87876e111fa42ddc2614c4f9c2dfeee75b2c6301f1385c1185890915134ad09f3f74e,4120,TOYOTA,2014.0,BLUE/WHITE,Hybrid
aa6b9d53902368246c7c1d56c3e8e95c16949882bc7fb77feb3f6a11a11e00f78a36051580a7a8b41b4331c9d11e42326c49e04faca73f7b5326a87ce65bf5ad,5760,TOYOTA,2013.0,WHITE,Hybrid
7dd80633118de4a33357f864d8e36442278fca095d484021e38920104d519315f35599c265e95c1932cef429243d0c396c1f84dce9dee5773459aead5345a3e2,263,FORD,2014.0,GREEN,Hybrid
e81cf4585bf346fcd7e146dc54f93935eb86cfaf8a0fc82a6a16a07598f418f292adea8503cabbadecf840eab380870874439809618ab239535790567986fc55,5802,TOYOTA,2012.0,WHITE,Hybrid
5364b11865a277ca8adf45010941d8e0026aa24c8f6765d27cec0022ee67f8ef9c089dee33b76f9ba688d53c7aeae8ff5be8540f8cc22143a713874bcd0236f0,5256,FORD,2010.0,WHITE,Hybrid
1f56b52fa8331c29e2db4edc37ce8938eaaf1dd3c659ed78daccdbc804be55dbf1ba5a37dd3b4b3c2e6d485e80f443600b07df0df55a19ef0184f703fbacb534,4425,TOYOTA,2015.0,WHITE,Hybrid
91d5288487e87c5917b813ba6f75ab1c3a9749af906a2d6b51a0e7ac2529660286c8b161f8e7f6cc840555bd20d9a06d42d6010bbca25631c6df20d41bea3b03,3033,TOYOTA,2011.0,WHITE,Gasoline
bcf2c61b398b31f7c6d43aac2bbe4b9e7d446c1953e05cfb2d3dfc2cf22d238f6a87ebc2be8225447b8d75efc37b5b25d9f27abbd0886144a069c463ee104d04,6678,TOYOTA,2011.0,WHITE,Hybrid
dd3ec76231a679ee3501f302592955447df6907cf2806e7a17018e18b258e40ae87564b9a860c84e3065f2607a124bc8d3f5a6bef15c65d3773959d62b61d4d8,400,TOYOTA,2015.0,BLUE/WHITE,Hybrid
b600ef5176e93985b36dec63240dd12a297e9caad071734d676ba19442b68f9b894882a1853e4d91f378f98369581a404373fdce7633f226fde0adf7eddb7493,6141,NISSAN,2011.0,WHITE,Hybrid
c4b8125a4c89c864b1f5dfc240ff17752f46dc27f574cf74639fa5fef58cceca766fa2e9b2ec2ccb2e3c8491ffef827e3531bccef703d5fa2908a726e1f093cf,654,TOYOTA,2015.0,WHITE,Hybrid
b0a37e022d5afd6d73d160af2c574da059146e2946c82a5c81cd7f5b55efe106a67cf173225e9032768707375d11314586f533e33491f47a02b1dc23280a9069,3900,TOYOTA,2015.0,WHITE,Hybrid
180b2a6d689cccad88413fb5ad24145cee508ea5269a4fe5af48cfe631372d276a6a3a95a0380ab58f055ce89f47c6f5ac280beec2c151000819365012aef9a3,4604,TOYOTA,2013.0,WHITE,Hybrid
16c9cec3bf7e9c7a75a8c64e649e390af508e6e9694b80a53dbfc7c8b9d042fa3ea4865c340212681fcb81403dbafca1186c6d58d5beafce7773460d09c393d4,526,FORD,2012.0,WHITE,Hybrid
5d7636d4b116cb2074313e3aa986f60e6a2c6e9d139ee195c3b5b6b118380ec3015690da0d8ef341be6877c476c249dfb2dde878a82e61da4003738a2e37d85f,2206,DODGE,2012.0,BLUE,Flex Fuel
1cc31b2f4d76828088d8adc7d136e984affe23cb1e9c2ad355094248c394e17896468a3ab27b3184e484402200ad3d43d151d248d2663dcff236b2def78edb85,5356,NISSAN,2011.0,WHITE,Hybrid
218100bdb8cbbbde4b4edf363cf5890c6bb7e3cb749f7f9f372a04a411494c53626afec36187f9e2a9eba22d5f6f34792dba246a5377da1396a9ad966004d4c5,513,TOYOTA,2014.0,WHITE,Hybrid
7c3f82ede95261d2a4198e2e8171346b8f9af4b4c8dd3f8bb35b9f70f7a39bd99100116eaa504891858826c875cdaef64a4b4339a4c6b37b1b3fbb945ad229f3,1670,TOYOTA,2015.0,BLUE/WHITE,Hybrid
7d0bc378eb719b0ec2ebd3a591307cd31b29d9f8b1e551524bd3380984e84216f822f27b49cfb44e36ef5db0692ce495bae714245dfc6cec32ef2292ae993cd4,124,TOYOTA,2012.0,WHITE,Hybrid
1685066aa7ec2d10661aa328fd7bc8599e0096a7154666f19f4bcd922d432c8e130bcb466e9ebcd60af4c012c5bffe495c2c2f9ba8fc435d8b64600706de4d62,794,NISSAN,2011.0,WHITE,Hybrid
026680639419aa9f5c6a661503df648c66c6621db33fee1c962aa046f31d84aad3db5277414db7651a6fbd9683aeb234029305d23293e87843c273b6eabdc8e9,2324,TOYOTA,2014.0,WHITE,Hybrid
9b649f4d2aeac91f35d3bcb6e0ff8c45585ac2173f3a10aeb780e35cfb74cb760ae7bb3e35c0dab3de61eb3c53857b049a8ebe99ad68f1bd9b01dbaf245c5195,2226,TOYOTA,2013.0,WHITE,Hybrid
9925605b15529d1ee587464258891d45685eaed9dce5745a45eb4ca567c49a1ed929354d901ef414807f69c98586b27b6a6d2f4a4637d562da088ba3645a645a,6664,TOYOTA,2014.0,WHITE,Hybrid
3618045f9110d4d88482266ade23659c1a50d32ac37f205c15614b1ada9d4ca14b171329afed5dfd81c7525bd5a05fe614cb63b2aa48d920626b519e20d9e146,4238,TOYOTA,2012.0,WHITE,Hybrid
de22250c7bf3b590388f1bd1c2f7ca36c525efbe4438bf71aad7da39ee308c8032d2eccdad140f9d829c24c8c035db715af3c3b075d067d573bc619db6d28963,5810,FORD,2012.0,WHITE,Hybrid
cda5896422c4f27b0e3e749bca9c64967fdcc5154b5341634280f3d8376f3ab84678a19f8398296d8725f8d8a51534a94bc39f6da8142727cb1e8a99403226cc,6623,TOYOTA,2013.0,WHITE,Hybrid
e7ae4bfc451080c89fe471cff9f01020a66b77927f5934248a4687a9a48b506830a9d3e42c59dc85442e56dea5998d141fae61ef1305027824004d30da02e596,2872,TOYOTA,2013.0,WHITE,Hybrid
3a48885f15669a1014b21c0c42213778bc14dafa34ed96c3f33ecf8db6a471960e011bc19b22959bf9862da48db95118674e5560cbdff6d77c022bd899b69457,1658,FORD,2012.0,WHITE,Hybrid
ba67862f32f99694751c43dd321917c087f898ffc13e64ed1ea0a300233b4ad49333c538b0fc0d3d9f99e939457cd1947ef3e57edd70f4dfeac9392715b356e6,1261,TOYOTA,2015.0,WHITE,Hybrid
70b14d29058c56f7132734132a01746b52993b772d9f220cdd3491d699ba2d49e2f329da96f47c8e983a6367dda0ea9f2b7ac8ce99ea38a2e4a156cc3ab501ba,4989,TOYOTA,2015.0,WHITE,Hybrid
4dee082550df0ce050828e9136e0d006b6daa586f5ef7f4766256650fb7717e11b957f7e6ba3a4b317b2914ad70a93b485af025d7b49fa730cfda2a51202785c,6834,FORD,2004.0,WHITE,Gasoline
5c1fa688d3a8f6869272a68a78afb7dfa57cd2e3baa8d359628960b35c085437bf180532f80b9b7dbaa92e5d5d5508c01596861059c5500dd1fd23599c6dcb25,4960,TOYOTA,2013.0,BLUE/WHITE,Hybrid
d6c943680ba205e6accf5144e8f16a03ad45f0201f193983a4ef7b0e5326e22cd2fa5a97d0fd2eb339f96ae9c362538113400c36ee5824a903847399d6a79432,4800,TOYOTA,2013.0,WHITE/BLUE/STRIPES,Hybrid
7ffcb3571e557603b63179d18b25326932d2a2144b14fb8bb1e720f66375fae3fb080ae65015c078a874a566901b81f3a3d87dc0112f2b7ff8e66daa217c5f31,2406,TOYOTA,2012.0,WHITE,Hybrid
ec2bf5df95cccda2939628973df4d270670e8d0dff548703cc967ba5b256ca54971eed0cd29e586131f8cd33dfb3d5b74c67a6cfe3ede83705f62acfd04c3a81,4157,TOYOTA,2014.0,WHITE,Hybrid
ddc301af37ee4eec4a70ce3ac1978ab0b8213660c4736e803249a72b090765e1ef6984cf55cd31547e1d4a89a682a97c07a3d75f541d31c27a87bba760ea01b3,4283,TOYOTA,2014.0,WHITE,Hybrid
a6175d3ccdaf1b21c6cbad5254c9af47155011a5a355a7005b4bbe61845662e02f92eca766520285e869a72fa4d9b3b461aedb20cfe2e3b395d9bbf4ca35bbcd,5554,TOYOTA,2014.0,DARK BLUE,Hybrid
4b0be6b79d41fe7dd5d6951ad555da4d4964ea46762ed5801d205f573ba487cf17db500488ae3a698883784360ecb28828e64aa803027525e7762f008f75a60c,4868,TOYOTA,2012.0,WHITE,Hybrid
ea73ddfdd7cafa796ab1e254ffe3240fb6936e6f390c270fee5f466af7615c61c795d216ac3a3ed4df4410b3e55bdad72ce95910d83f55ab2af7686b7047e9a5,5148,TOYOTA,2012.0,WHITE,Hybrid
dac680f28919eafe2f3350a8cfaf9d43d7ec95c5cb5ec208b75b1ce6fd5cc00398aad9608e622907c0229fda3a6ae55080d142ea4edd961be1220f8331ddfc05,2256,TOYOTA,2012.0,WHITE,Hybrid
959332bea53638e6c8071e91d96cd354a101887367f38c242108b1b4ca6b2e86e93d34ea47b09669305de511cf86adaa2521292422400c99fe1e0c46f60fb6b4,6843,FORD,2006.0,WHITE,Gasoline
1b0a05f16ca6759e00f934c5b39e93939b52bb1e28c114544c3c86021cd7018946bd6d40a1d26eb65b25f05f507e3034a54977fef773ed980f3ef57b881f7a52,4311,TOYOTA,2013.0,WHITE,Hybrid
8c43d212c027e85eda7666c1fa31c66b23d864448b3037244d767f29e166935f89f6be10bc137ae2f24834417496102b74dd5dddcc78ab53a5dadfab479a319e,2270,TOYOTA,2015.0,BLUE,Hybrid
77c293089364b3b6e57866472146a042cdb4998a686b6285554bf915b1738947419d94a20de474becc56613f2b3848a3e8c1da5529c4b11a1735f5f13998e4df,2166,TOYOTA,2012.0,WHITE,Hybrid
849aae5350fb22b8de2063a4f75bb82cbc4ec0ac52d1d86771f13909e3189bccc15702bbb0d6be0997c715a41ed663523fbe69c350c00399be43656621defbbf,2284,TOYOTA,2011.0,WHITE,Hybrid
22c06e3ec9587da0d7536065869f2da9965faf286be5837d6cc0472ba7098e51a103200268fec604e4da8fc8fdc604d877bd6be66ea74bb305e5efc749ce9d09,1949,TOYOTA,2013.0,WHITE,Hybrid
eef60e7bb68695582d37bf6722680d0861b302db224b029e65acb53ce06dac40de0a362bdc8f5e1123488812d91ea2ecfe96b90f2dc522e821bf427a2b8a439b,3450,MAZDA,2014.0,WHITE,Gasoline
249e37651d36393db2f02ccd49be41ee141887c118d4dfb532dcf7c7fdf37485932fcacdd87e0c1489c502f206c7e0805369f8507e2cdab57d2737d4b7d6e522,3286,TOYOTA,2013.0,WHITE,Hybrid
95d9e36dead9d2214abf08841ee39818c053ff98e616e45896bdba7b4110caafedcd9f6f937f3563fb07a3753ee28e6993ce90ee23be9b65fe7742ecdbd1acff,147,TOYOTA,2015.0,YELLOW,Hybrid
db9d76c74654e053b1f641fdafe6e459cbc9b2b74797ba90779ef77aec703250e4d663a60e265e142261eddf5d56eecb69f012d1eaaa35fdc04a88161927e263,6201,TOYOTA,2013.0,GRAY/WHITE,Hybrid
209aba5b6034a07ea30d76e0f4d9d8203b8dec78ff2577a2f6085e918d8017ce3c2eefab495618044a82be35167aaec7a90dd13730dbc68c99d148b36f1d99d7,5548,TOYOTA,2012.0,WHITE,Hybrid
90a71f0b104d6482286aeed6f5c74e096cc71d9cf766b78295487811df6d4e32a41b3051ed962c8fd50a2aa4361a16cd6a921c0102316948ff730c10eadd3566,609,TOYOTA,2014.0,WHITE,Hybrid
40fd22404c574889d0d3a27e8d26e6b1c9fc3a5fb41b5795a7a0ddd660e492b87b8cc6acaa268a395eba9f075ebb609d8e94d55338f171548146fab920b195e5,6021,TOYOTA,2013.0,WHITE,Hybrid
97823c761c479f871e8a72ed09e2ebe172b2b92780ccc61ee47e0f1b902af0cf30fa1a01f64fda4f9c0b8804fc12dbb1196e90a694b84f0abe0d60e353da71e6,4577,FORD,2012.0,WHITE,Hybrid
7a8e1d733e82192304f70e5cdd311ce576a01a8409988704e7789f4c3984590f888138f22bc4eca48e18700d5280343b6366d05038b4835c3808f029ce7ae80b,1948,TOYOTA,2014.0,WHITE,Gasoline
b58cb997d326c353234566055a0253e63d3291b0ce88b2fd096a1ff8d7f904f0f584557205d4e38eda5215dee79df2279dfc98c6c38256329546a9a02ca5623d,3339,TOYOTA,2015.0,WHITE,Hybrid
2eda36427e0a5394e90d77488294cd75e2fd87f04acb02c2db58dcfcf473ee221e5404b47fad3df4874a934c12a36244bbadb66f265cbab0c3ff00aa25ac3ed0,4559,TOYOTA,2013.0,WHITE,Hybrid
81bc2020b8536280419b3e152ad07a0c5b9f53cbb503a0e4e2b49254d4e359759e76256dab04c95c0ed69ddb5a89ce1f45d8db67bd7fbb101f91417b4ce3d271,22,TOYOTA,2012.0,WHITE,Gasoline
c7475fec1fa338d525948b60cc20c8a47905a257c68ef82a4c83aee2604374cf0ced7e33c2322b16c5164c2acf252d76e67812a3d9a0e320c258668b1e8598f8,1387,NISSAN,2011.0,WHITE,Hybrid
1ddba847fc4de45b48ae8fad94d4508f65725b899d5baa960de948d719f8044a2ccad212f9689d28a66d2903e35e097e919fa4c00477e3a8cf6fad8abbe38b76,555,FORD,2012.0,WHITE,Hybrid
6bc9a4b2f488c8531e48dd2a8c10459515b486fc16d78ae70a6244b99096d2658cf51cf9dd981a8aa05f3d7e6fa46809dbf53e80125333a9d4d336701f4a63e6,2607,TOYOTA,2013.0,GREEN,Hybrid
51a6c262c353a876d8b49b312079b8aed48c4a0cb117b88496c1bd801970e1f00a741404a026cdbd5115c87f3cca6b07d1a9434c9050cb8b8d1c578a8ce34244,5272,TOYOTA,2015.0,WHITE,Hybrid
153cb22f850a08c9f53fad42c06ae36f72e23b58abeeaaa38dbda50123ad9387fa76bb8dd4b0d45039adb61efaefda573b7f0cd7a9e177de58b31fdd806172ec,5564,TOYOTA,2012.0,WHITE,Hybrid
6d713653060ecdea87977f52347616222d8d43921341ec38052485a003b9122b8973f8b165bbac0cfbade63e80f0a9b03fb30a39ab4f92452214e7dc27aa29e5,84,TOYOTA,2012.0,BLUE/WHITE,Hybrid
8d244ca7880d8bc577b2df7437881d2541771e62fd57a7470e16ed8e6e614b799df8bc44c86a11789e86661bcdc4f30a35463f6bc9ec0fa5ccf9a4fafb68edc9,6503,TOYOTA,2015.0,GRAY/WHITE,Hybrid
e66fda1ccb74370f018cf60c3b9de87f876b727437fcc37ffd3e53d719898daa4d7b5a16b30d015d83b60783f3ef17db88b0db4eb709f29cf96150c2e4fa1de9,3387,TOYOTA,2015.0,WHITE,Hybrid
43ef7f4566fea42196dd20301358f1d375ebcb921e3a3aef0f8ae59c0265c798f90ce4b855ab8a73f37ac80bb61abfc5c51dcd8b855fe998d49ae8a363a71813,6037,TOYOTA,2012.0,WHITE,Hybrid
d159cef2134fb0f568e6627f0d09274ddaf38cd7b96bb1d22ba1a820ac89299c7157b7fa91e656943799b229c9b49f5e8c0fbb7073cfad9e0e97ddfc9e2972a6,273,FORD,2012.0,WHITE,Hybrid
c81a672f30763423ddc7abac2b2e20a2f1ea045088ef77c48fd28823020204b955ebb5fa6cbc3b927c6ee044aaae2f09f174e1dac4195c8a378c14a2cc952093,2309,TOYOTA,2015.0,BLUE,Hybrid
de42f8191f3b8079c680589098c5f3f6e2d202e98f8a816726b78a20517eacd4e982bbf96a6bf1ab6f637374af7daafdf85a60e6a4be1688a1317cf85283401b,1427,NISSAN,2011.0,WHITE,Hybrid
64462077d1577c4a55e4c497d4a19e663e4c9d23b13b1071a427c3240707fc67447cb7b95e99105ce2ab0ddf541b05cbe1c7ff2bc28d0906c8a38aa71ed1b201,2153,TOYOTA,2013.0,WHITE,Hybrid
6bf28ce74fd9409f6e90444f26011a39fde5b4eeba19e2b77c9b9020905763db331c2a92fdcaad28ed0cdab55ada2a796a1f86a185110558adab12080685be08,6665,TOYOTA,2014.0,WHITE/BLUE/STRIPES,Hybrid
7e578e36c039cde0bfd06ba476de08ffa2fcd69726a801d2c5ca5ca9ea8f3147ea571aa9d7cf24d5a4f927e69ae014966d9822519a5f185189bf70d736c78a4d,3448,FORD,2013.0,WHITE,Hybrid
7a44d1655eea488badca070f84c5a50dc512dccdca7f19a0b5d718788ae716b406ac71f39be01d4d0415a8b21b1106c229e79cb4331ae44cbfe6842a5df66b47,6767,TOYOTA,2012.0,WHITE,Hybrid
d8e6b4411348ff9244745c1f641c573dcae5d3498cd79ef32ce7c258048777e2c1de64ea3a2787a3b3cdd8553c45db8040252a6ac0cb885bffe3b86a7c41ecf8,2326,TOYOTA,2012.0,WHITE,Hybrid
2ec07cbb1d4cdb047db73f997c29d1e1f126dcdab65658837d4580e860a7f2ec4eba74b5ee6155e28969e9ecc5b63cd745f0b5fb53245b3b0d4aae38cca5011d,5859,FORD,2012.0,WHITE,Hybrid
381073dbf3ae4b93be75dce656280b6e97811a6fb3571094f7ed7a4f672ea86d5119d818eaebaf0ed22ccdc25fe004e56e504e707555e479fc50c840f330f268,200,TOYOTA,2014.0,GREEN,Hybrid
257a2a2470d7c964f3ccb30bad62658b0e63aadd59e8d62836106fb867f84b433546373abfa195770a5345088da8d1bfbf45d7c0dc736470a660070b758e18c4,5714,TOYOTA,2014.0,BLUE,Hybrid
e0656223ab9fd20677679e0feb37cdea1ee240072bee54989fd7414dad8345df1c27a97e3654b8676393030a0a4fd2db915cd9ca9cc176809397b793602c5a9d,5730,TOYOTA,2014.0,WHITE,Hybrid
b38cc11899e213a828f18838538613b0328a1df9062b35227c04314a51ae84ac529d3f69f825b1bda5aabadffcbd4925af3d8feae40dd3410acc392faa48ccf9,4789,TOYOTA,2012.0,WHITE,Hybrid
c2c0004fd20a198ec32911e113c5d77c876c0420932391b79e047b6d59b96f2ca9b69c10cf8d59b1387b65d44285e7c3b7b0609d1b25eeca9fc55b5c85cc4f36,6905,TOYOTA,2014.0,YELLOW,Hybrid
90a237f44dd8562ed2dd9592e9e2c3ae18aefec6aaf6299f510fb4493418410d282241196515e27f3a68aa708dda1879abb3819cb28d4983938a59d0c0cd9e63,6609,TOYOTA,2013.0,WHITE,Hybrid
9f36a74565961754f400b0ce36ff675229bed2d2564710b53f7457a6b8adb881a8ce96161649005ec3409517878501a5722a6de9c36687599f9cfe2dd5761d71,2175,TOYOTA,2013.0,WHITE,Hybrid
90d82d0c386e5e63d3ed50d72fd27b3031812a116183f5a843aaab3908c67f66f220f22aeec4c4d94fc688ec297b18d5114ffe466c6c8a0633ae120059f55cea,3599,TOYOTA,2014.0,WHITE,Hybrid
09f0db5f3f9d0086ac733f395e6a610b3ed9356f0c2e63d4fd903ed89b4e554aa22413d4007477463aa2b5716bb2c90345b9faa0940735b605397f6318b69873,316,TOYOTA,2015.0,YELLOW,Hybrid
289c22d19b2a56d1862b29ad484f93c4caa9c20e960ab96e8b037e0d6ef1e2d06e1e8ebe389ba8e44c838d700415d8b6395fe07832625396b9a1f2fb1f3df705,761,TOYOTA,2013.0,GRAY/WHITE,Hybrid
e988dafb4bf8d8eb2b0fa25b1bb4ec2ac587056b2aa51cfd870bb512cc2b0546c1813fddb25e81bf962d2aaeb62de7ac949fb853cdad8e5d645c38c042dda898,3641,TOYOTA,2013.0,WHITE,Hybrid
